Product_Code,Store_Code,BSQ
19CR160105-47447-WL,W421,2
19CR160105-47447-WL,W425,2
19CR160105-47447-WL,W445,2
19CR160105-47447-WL,W454,2
19CR160105-47447-WL,W460,2
19CR160105-47447-WL,W471,2
19CR160105-47447-WL,W473,2
19CR160105-47447-WM,W178,2
19CR160105-47447-WM,W243,2
19CR160105-47447-WM,W334,2
19CR160105-47447-WM,W358,2
19CR160105-47447-WM,W395,2
19CR160105-47447-WM,W421,2
19CR160105-47447-WM,W425,2
19CR160105-47447-WM,W445,2
19CR160105-47447-WM,W454,2
19CR160105-47447-WM,W460,2
19CR160105-47447-WM,W471,2
19CR160105-47447-WM,W473,2
19CR160105-47447-WS,W178,2
19CR160105-47447-WS,W243,1
19CR160105-47447-WS,W334,1
19CR160105-47447-WS,W358,1
19CR160105-47447-WS,W395,1
19CR160105-47447-WS,W421,1
19CR160105-47447-WS,W425,1
19CR160105-47447-WS,W445,1
19CR160105-47447-WS,W454,1
19CR160105-47447-WS,W460,1
19CR160105-47447-WS,W471,1
19CR160105-47447-WS,W473,1
19CR160105-47453-WL,W178,2
19CR160105-47453-WL,W243,2
19CR160105-47453-WL,W334,2
19CR160105-47453-WL,W358,2
19CR160105-47453-WL,W395,2
19CR160105-47453-WL,W421,2
19CR160105-47453-WL,W425,2
19CR160105-47453-WL,W454,2
19CR160105-47453-WL,W460,2
19CR160105-47453-WL,W471,2
19CR160105-47453-WL,W473,2
19CR160105-47453-WM,W178,2
19CR160105-47453-WM,W243,2
19CR160105-47453-WM,W334,2
19CR160105-47453-WM,W358,2
19CR160105-47453-WM,W395,2
19CR160105-47453-WM,W421,2
19CR160105-47453-WM,W425,2
19CR160105-47453-WM,W454,2
19CR160105-47453-WM,W460,2
19CR160105-47453-WM,W471,2
19CR160105-47453-WM,W473,2
19CR160105-47453-WS,W178,2
19CR160105-47453-WS,W243,1
19CR160105-47453-WS,W334,1
19CR160105-47453-WS,W358,1
19CR160105-47453-WS,W395,1
19CR160105-47453-WS,W421,2
19CR160105-47453-WS,W425,1
19CR160105-47453-WS,W454,2
19CR160105-47453-WS,W460,1
19CR160105-47453-WS,W471,1
19CR160105-47453-WS,W473,1
19CR181110-69295-WFS,W178,3
19CR181110-69295-WFS,W243,2
19CR181110-69295-WFS,W395,3
19CR181110-69295-WFS,W421,3
19CR181110-69295-WFS,W425,2
19CR181110-69295-WFS,W445,3
19CR181110-69295-WFS,W454,2
19CR181110-69295-WFS,W460,2
19CR181110-69295-WFS,W471,2
19CR181110-69295-WFS,W473,3
19CR260151-211345-10,W178,2
19CR260151-211345-10,W243,2
19CR260151-211345-10,W334,2
19CR260151-211345-10,W358,2
19CR260151-211345-10,W395,2
19CR260151-211345-10,W421,2
19CR260151-211345-10,W425,2
19CR260151-211345-10,W445,2
19CR260151-211345-10,W454,2
19CR260151-211345-10,W460,2
19CR260151-211345-10,W471,2
19CR260151-211345-10,W473,2
19CR260151-211345-12,W178,2
19CR260151-211345-12,W243,2
19CR260151-211345-12,W334,2
19CR260151-211345-12,W358,2
19CR260151-211345-12,W395,2
19CR260151-211345-12,W421,2
19CR260151-211345-12,W425,2
19CR260151-211345-12,W445,2
19CR260151-211345-12,W454,2
19CR260151-211345-12,W460,2
19CR260151-211345-12,W471,2
19CR260151-211345-12,W473,2
19CR260151-211345-14,W178,2
19CR260151-211345-14,W243,2
19CR260151-211345-14,W334,2
19CR260151-211345-14,W358,2
19CR260151-211345-14,W395,2
19CR260151-211345-14,W421,2
19CR260151-211345-14,W425,2
19CR260151-211345-14,W445,2
19CR260151-211345-14,W454,2
19CR260151-211345-14,W460,2
19CR260151-211345-14,W471,2
19CR260151-211345-14,W473,2
19CR260151-211345-16,W178,1
19CR260151-211345-16,W243,1
19CR260151-211345-16,W334,1
19CR260151-211345-16,W358,1
19CR260151-211345-16,W395,1
19CR260151-211345-16,W421,1
19CR260151-211345-16,W425,1
19CR260151-211345-16,W445,1
19CR260151-211345-16,W454,1
19CR260151-211345-16,W460,1
19CR260151-211345-16,W471,1
19CR260151-211345-16,W473,1
19CR260151-211345-18,W178,1
19CR260151-211345-18,W243,1
19CR260151-211345-18,W334,1
19CR260151-211345-18,W358,1
19CR260151-211345-18,W395,1
19CR260151-211345-18,W421,1
19CR260151-211345-18,W425,1
19CR260151-211345-18,W445,1
19CR260151-211345-18,W454,1
19CR260151-211345-18,W460,1
19CR260151-211345-18,W471,1
19CR260151-211345-18,W473,1
19CR260151-211345-6,W178,1
19CR260151-211345-6,W243,1
19CR260151-211345-6,W334,1
19CR260151-211345-6,W358,1
19CR260151-211345-6,W395,1
19CR260151-211345-6,W421,1
19CR260151-211345-6,W425,1
19CR260151-211345-6,W445,1
19CR260151-211345-6,W454,1
19CR260151-211345-6,W460,1
19CR260151-211345-6,W471,1
19CR260151-211345-6,W473,1
19CR260151-211345-8,W178,1
19CR260151-211345-8,W243,1
19CR260151-211345-8,W334,1
19CR260151-211345-8,W358,1
19CR260151-211345-8,W395,1
19CR260151-211345-8,W421,1
19CR260151-211345-8,W425,1
19CR260151-211345-8,W445,1
19CR260151-211345-8,W454,1
19CR260151-211345-8,W460,2
19CR260151-211345-8,W471,1
19CR260151-211345-8,W473,1
19CR260151-68939-10,W178,2
19CR260151-68939-10,W243,2
19CR260151-68939-10,W334,2
19CR260151-68939-10,W358,2
19CR260151-68939-10,W395,2
19CR260151-68939-10,W421,2
19CR260151-68939-10,W425,2
19CR260151-68939-10,W445,2
19CR260151-68939-10,W454,2
19CR260151-68939-10,W460,2
19CR260151-68939-10,W471,2
19CR260151-68939-10,W473,2
19CR260151-68939-12,W178,2
19CR260151-68939-12,W243,2
19CR260151-68939-12,W334,2
19CR260151-68939-12,W358,2
19CR260151-68939-12,W395,2
19CR260151-68939-12,W421,2
19CR260151-68939-12,W425,2
19CR260151-68939-12,W445,2
19CR260151-68939-12,W454,2
19CR260151-68939-12,W460,2
19CR260151-68939-12,W471,2
19CR260151-68939-12,W473,2
19CR260151-68939-14,W178,2
19CR260151-68939-14,W243,2
19CR260151-68939-14,W334,2
19CR260151-68939-14,W358,2
19CR260151-68939-14,W395,2
19CR260151-68939-14,W421,2
19CR260151-68939-14,W425,2
19CR260151-68939-14,W445,2
19CR260151-68939-14,W454,2
19CR260151-68939-14,W460,2
19CR260151-68939-14,W471,2
19CR260151-68939-14,W473,2
19CR260151-68939-16,W178,1
19CR260151-68939-16,W243,1
19CR260151-68939-16,W334,1
19CR260151-68939-16,W358,1
19CR260151-68939-16,W395,1
19CR260151-68939-16,W421,1
19CR260151-68939-16,W425,1
19CR260151-68939-16,W445,1
19CR260151-68939-16,W454,1
19CR260151-68939-16,W460,1
19CR260151-68939-16,W471,1
19CR260151-68939-16,W473,1
19CR260151-68939-6,W178,1
19CR260151-68939-6,W243,1
19CR260151-68939-6,W334,1
19CR260151-68939-6,W358,1
19CR260151-68939-6,W395,1
19CR260151-68939-6,W421,1
19CR260151-68939-6,W425,1
19CR260151-68939-6,W445,1
19CR260151-68939-6,W454,1
19CR260151-68939-6,W460,1
19CR260151-68939-6,W471,1
19CR260151-68939-6,W473,1
19CR260151-68939-8,W178,1
19CR260151-68939-8,W243,1
19CR260151-68939-8,W334,1
19CR260151-68939-8,W358,1
19CR260151-68939-8,W395,1
19CR260151-68939-8,W421,1
19CR260151-68939-8,W425,1
19CR260151-68939-8,W445,1
19CR260151-68939-8,W454,1
19CR260151-68939-8,W460,1
19CR260151-68939-8,W471,1
19CR260151-68939-8,W473,1
19CR260151-68944-10,W178,2
19CR260151-68944-10,W243,2
19CR260151-68944-10,W334,2
19CR260151-68944-10,W358,2
19CR260151-68944-10,W395,2
19CR260151-68944-10,W421,2
19CR260151-68944-10,W425,2
19CR260151-68944-10,W445,2
19CR260151-68944-10,W454,2
19CR260151-68944-10,W460,2
19CR260151-68944-10,W471,2
19CR260151-68944-10,W473,2
19CR260151-68944-12,W178,2
19CR260151-68944-12,W243,2
19CR260151-68944-12,W334,2
19CR260151-68944-12,W358,2
19CR260151-68944-12,W395,2
19CR260151-68944-12,W421,2
19CR260151-68944-12,W425,2
19CR260151-68944-12,W445,2
19CR260151-68944-12,W454,2
19CR260151-68944-12,W460,2
19CR260151-68944-12,W471,2
19CR260151-68944-12,W473,2
19CR260151-68944-14,W178,2
19CR260151-68944-14,W243,2
19CR260151-68944-14,W334,2
19CR260151-68944-14,W358,2
19CR260151-68944-14,W395,2
19CR260151-68944-14,W421,2
19CR260151-68944-14,W425,2
19CR260151-68944-14,W445,2
19CR260151-68944-14,W454,2
19CR260151-68944-14,W460,2
19CR260151-68944-14,W471,2
19CR260151-68944-14,W473,2
19CR260151-68944-16,W178,1
19CR260151-68944-16,W243,1
19CR260151-68944-16,W334,1
19CR260151-68944-16,W358,1
19CR260151-68944-16,W395,1
19CR260151-68944-16,W421,1
19CR260151-68944-16,W425,1
19CR260151-68944-16,W445,1
19CR260151-68944-16,W454,1
19CR260151-68944-16,W460,1
19CR260151-68944-16,W471,1
19CR260151-68944-16,W473,1
19CR260151-68944-6,W178,1
19CR260151-68944-6,W243,1
19CR260151-68944-6,W334,1
19CR260151-68944-6,W358,1
19CR260151-68944-6,W395,1
19CR260151-68944-6,W421,1
19CR260151-68944-6,W425,1
19CR260151-68944-6,W445,1
19CR260151-68944-6,W454,1
19CR260151-68944-6,W460,1
19CR260151-68944-6,W471,1
19CR260151-68944-6,W473,1
19CR260151-68944-8,W178,1
19CR260151-68944-8,W243,1
19CR260151-68944-8,W334,1
19CR260151-68944-8,W358,1
19CR260151-68944-8,W395,1
19CR260151-68944-8,W421,1
19CR260151-68944-8,W425,1
19CR260151-68944-8,W445,1
19CR260151-68944-8,W454,1
19CR260151-68944-8,W460,1
19CR260151-68944-8,W471,1
19CR260151-68944-8,W473,1
19CR260151-68947-10,W178,2
19CR260151-68947-10,W243,2
19CR260151-68947-10,W334,2
19CR260151-68947-10,W358,2
19CR260151-68947-10,W395,2
19CR260151-68947-10,W421,2
19CR260151-68947-10,W425,2
19CR260151-68947-10,W445,2
19CR260151-68947-10,W454,2
19CR260151-68947-10,W460,2
19CR260151-68947-10,W471,2
19CR260151-68947-10,W473,2
19CR260151-68947-12,W178,2
19CR260151-68947-12,W243,2
19CR260151-68947-12,W334,2
19CR260151-68947-12,W358,2
19CR260151-68947-12,W395,2
19CR260151-68947-12,W421,2
19CR260151-68947-12,W425,2
19CR260151-68947-12,W445,2
19CR260151-68947-12,W454,2
19CR260151-68947-12,W460,2
19CR260151-68947-12,W471,2
19CR260151-68947-12,W473,2
19CR260151-68947-14,W178,2
19CR260151-68947-14,W243,2
19CR260151-68947-14,W334,2
19CR260151-68947-14,W358,2
19CR260151-68947-14,W395,2
19CR260151-68947-14,W421,2
19CR260151-68947-14,W425,2
19CR260151-68947-14,W445,2
19CR260151-68947-14,W454,2
19CR260151-68947-14,W460,2
19CR260151-68947-14,W471,2
19CR260151-68947-14,W473,2
19CR260151-68947-16,W178,1
19CR260151-68947-16,W243,1
19CR260151-68947-16,W334,1
19CR260151-68947-16,W358,1
19CR260151-68947-16,W395,1
19CR260151-68947-16,W421,1
19CR260151-68947-16,W425,1
19CR260151-68947-16,W445,1
19CR260151-68947-16,W454,1
19CR260151-68947-16,W460,1
19CR260151-68947-16,W471,1
19CR260151-68947-16,W473,1
19CR260151-68947-6,W178,1
19CR260151-68947-6,W243,1
19CR260151-68947-6,W334,1
19CR260151-68947-6,W358,1
19CR260151-68947-6,W395,1
19CR260151-68947-6,W421,1
19CR260151-68947-6,W425,1
19CR260151-68947-6,W445,1
19CR260151-68947-6,W454,1
19CR260151-68947-6,W460,1
19CR260151-68947-6,W471,1
19CR260151-68947-6,W473,1
19CR260151-68947-8,W178,1
19CR260151-68947-8,W243,1
19CR260151-68947-8,W334,1
19CR260151-68947-8,W358,1
19CR260151-68947-8,W395,1
19CR260151-68947-8,W421,1
19CR260151-68947-8,W425,1
19CR260151-68947-8,W445,1
19CR260151-68947-8,W454,1
19CR260151-68947-8,W460,1
19CR260151-68947-8,W471,1
19CR260151-68947-8,W473,1
19CR260151-68948-10,W178,2
19CR260151-68948-10,W243,2
19CR260151-68948-10,W334,2
19CR260151-68948-10,W358,2
19CR260151-68948-10,W395,2
19CR260151-68948-10,W421,2
19CR260151-68948-10,W425,2
19CR260151-68948-10,W445,2
19CR260151-68948-10,W454,2
19CR260151-68948-10,W460,2
19CR260151-68948-10,W471,2
19CR260151-68948-10,W473,2
19CR260151-68948-12,W178,2
19CR260151-68948-12,W243,2
19CR260151-68948-12,W334,2
19CR260151-68948-12,W358,2
19CR260151-68948-12,W395,2
19CR260151-68948-12,W421,2
19CR260151-68948-12,W425,2
19CR260151-68948-12,W445,2
19CR260151-68948-12,W454,2
19CR260151-68948-12,W460,2
19CR260151-68948-12,W471,2
19CR260151-68948-12,W473,2
19CR260151-68948-14,W178,2
19CR260151-68948-14,W243,2
19CR260151-68948-14,W334,2
19CR260151-68948-14,W358,2
19CR260151-68948-14,W395,2
19CR260151-68948-14,W421,2
19CR260151-68948-14,W425,2
19CR260151-68948-14,W445,3
19CR260151-68948-14,W454,2
19CR260151-68948-14,W460,2
19CR260151-68948-14,W471,2
19CR260151-68948-14,W473,2
19CR260151-68948-16,W178,1
19CR260151-68948-16,W243,1
19CR260151-68948-16,W334,1
19CR260151-68948-16,W358,1
19CR260151-68948-16,W395,1
19CR260151-68948-16,W421,1
19CR260151-68948-16,W425,1
19CR260151-68948-16,W445,1
19CR260151-68948-16,W454,1
19CR260151-68948-16,W460,1
19CR260151-68948-16,W471,1
19CR260151-68948-16,W473,1
19CR260151-68948-18,W178,1
19CR260151-68948-18,W243,1
19CR260151-68948-18,W334,1
19CR260151-68948-18,W358,1
19CR260151-68948-18,W395,1
19CR260151-68948-18,W421,1
19CR260151-68948-18,W425,1
19CR260151-68948-18,W445,1
19CR260151-68948-18,W454,1
19CR260151-68948-18,W460,1
19CR260151-68948-18,W471,1
19CR260151-68948-18,W473,1
19CR260151-68948-6,W178,1
19CR260151-68948-6,W243,1
19CR260151-68948-6,W334,1
19CR260151-68948-6,W358,1
19CR260151-68948-6,W395,1
19CR260151-68948-6,W421,1
19CR260151-68948-6,W425,1
19CR260151-68948-6,W445,1
19CR260151-68948-6,W454,1
19CR260151-68948-6,W460,2
19CR260151-68948-6,W471,1
19CR260151-68948-6,W473,1
19CR260151-68948-8,W178,2
19CR260151-68948-8,W243,2
19CR260151-68948-8,W334,2
19CR260151-68948-8,W358,2
19CR260151-68948-8,W395,2
19CR260151-68948-8,W421,2
19CR260151-68948-8,W425,2
19CR260151-68948-8,W445,1
19CR260151-68948-8,W454,2
19CR260151-68948-8,W460,2
19CR260151-68948-8,W471,2
19CR260151-68948-8,W473,2
19CRS80550-65050-WFS,W178,3
19CRS80550-65050-WFS,W243,2
19CRS80550-65050-WFS,W334,3
19CRS80550-65050-WFS,W358,3
19CRS80550-65050-WFS,W395,3
19CRS80550-65050-WFS,W421,3
19CRS80550-65050-WFS,W445,3
19CRS80550-65050-WFS,W454,3
19CRS80550-65050-WFS,W460,2
19CRS80550-65050-WFS,W471,2
19CRS80550-65050-WFS,W473,3
19FEW11064-110211-10,W178,2
19FEW11064-110211-10,W243,1
19FEW11064-110211-10,W334,2
19FEW11064-110211-10,W358,2
19FEW11064-110211-10,W395,2
19FEW11064-110211-10,W421,2
19FEW11064-110211-10,W425,1
19FEW11064-110211-10,W445,2
19FEW11064-110211-10,W454,2
19FEW11064-110211-10,W460,2
19FEW11064-110211-10,W473,2
19FEW11064-110211-12,W178,2
19FEW11064-110211-12,W243,1
19FEW11064-110211-12,W334,2
19FEW11064-110211-12,W358,2
19FEW11064-110211-12,W395,2
19FEW11064-110211-12,W421,2
19FEW11064-110211-12,W425,1
19FEW11064-110211-12,W445,2
19FEW11064-110211-12,W454,2
19FEW11064-110211-12,W460,2
19FEW11064-110211-12,W473,2
19FEW11064-110211-14,W178,2
19FEW11064-110211-14,W243,1
19FEW11064-110211-14,W334,2
19FEW11064-110211-14,W358,1
19FEW11064-110211-14,W395,2
19FEW11064-110211-14,W421,2
19FEW11064-110211-14,W425,1
19FEW11064-110211-14,W445,2
19FEW11064-110211-14,W454,2
19FEW11064-110211-14,W460,2
19FEW11064-110211-14,W473,2
19FEW11064-110211-16,W178,2
19FEW11064-110211-16,W243,1
19FEW11064-110211-16,W334,1
19FEW11064-110211-16,W358,1
19FEW11064-110211-16,W395,1
19FEW11064-110211-16,W421,2
19FEW11064-110211-16,W425,1
19FEW11064-110211-16,W445,1
19FEW11064-110211-16,W454,2
19FEW11064-110211-16,W460,2
19FEW11064-110211-16,W473,1
19FEW11064-110211-18,W178,1
19FEW11064-110211-18,W243,1
19FEW11064-110211-18,W334,1
19FEW11064-110211-18,W358,1
19FEW11064-110211-18,W395,1
19FEW11064-110211-18,W421,1
19FEW11064-110211-18,W425,1
19FEW11064-110211-18,W445,1
19FEW11064-110211-18,W454,1
19FEW11064-110211-18,W460,1
19FEW11064-110211-18,W473,1
19FEW11064-110211-6,W178,1
19FEW11064-110211-6,W243,1
19FEW11064-110211-6,W334,1
19FEW11064-110211-6,W358,1
19FEW11064-110211-6,W395,1
19FEW11064-110211-6,W421,1
19FEW11064-110211-6,W425,1
19FEW11064-110211-6,W445,1
19FEW11064-110211-6,W454,1
19FEW11064-110211-6,W460,1
19FEW11064-110211-6,W473,1
19FEW11064-110211-8,W178,2
19FEW11064-110211-8,W243,1
19FEW11064-110211-8,W334,2
19FEW11064-110211-8,W358,2
19FEW11064-110211-8,W395,2
19FEW11064-110211-8,W421,2
19FEW11064-110211-8,W425,1
19FEW11064-110211-8,W445,2
19FEW11064-110211-8,W454,2
19FEW11064-110211-8,W460,2
19FEW11064-110211-8,W473,2
19FEW11075-110228-10,W178,2
19FEW11075-110228-10,W243,1
19FEW11075-110228-10,W334,2
19FEW11075-110228-10,W358,1
19FEW11075-110228-10,W395,2
19FEW11075-110228-10,W421,2
19FEW11075-110228-10,W425,1
19FEW11075-110228-10,W445,2
19FEW11075-110228-10,W454,2
19FEW11075-110228-10,W460,2
19FEW11075-110228-10,W471,1
19FEW11075-110228-10,W473,2
19FEW11075-110228-12,W178,2
19FEW11075-110228-12,W243,1
19FEW11075-110228-12,W334,1
19FEW11075-110228-12,W358,1
19FEW11075-110228-12,W395,2
19FEW11075-110228-12,W421,2
19FEW11075-110228-12,W425,1
19FEW11075-110228-12,W445,2
19FEW11075-110228-12,W454,1
19FEW11075-110228-12,W460,2
19FEW11075-110228-12,W471,1
19FEW11075-110228-12,W473,1
19FEW11075-110228-14,W178,1
19FEW11075-110228-14,W243,1
19FEW11075-110228-14,W334,1
19FEW11075-110228-14,W358,1
19FEW11075-110228-14,W395,1
19FEW11075-110228-14,W421,2
19FEW11075-110228-14,W425,1
19FEW11075-110228-14,W445,1
19FEW11075-110228-14,W454,1
19FEW11075-110228-14,W460,2
19FEW11075-110228-14,W471,1
19FEW11075-110228-14,W473,1
19FEW11075-110228-16,W178,1
19FEW11075-110228-16,W243,1
19FEW11075-110228-16,W334,1
19FEW11075-110228-16,W358,1
19FEW11075-110228-16,W395,1
19FEW11075-110228-16,W421,1
19FEW11075-110228-16,W425,1
19FEW11075-110228-16,W445,1
19FEW11075-110228-16,W454,1
19FEW11075-110228-16,W460,1
19FEW11075-110228-16,W471,1
19FEW11075-110228-16,W473,1
19FEW11075-110228-18,W178,1
19FEW11075-110228-18,W243,1
19FEW11075-110228-18,W334,1
19FEW11075-110228-18,W358,1
19FEW11075-110228-18,W395,1
19FEW11075-110228-18,W421,1
19FEW11075-110228-18,W425,1
19FEW11075-110228-18,W445,1
19FEW11075-110228-18,W454,1
19FEW11075-110228-18,W460,1
19FEW11075-110228-18,W471,1
19FEW11075-110228-18,W473,1
19FEW11075-110228-6,W178,1
19FEW11075-110228-6,W243,1
19FEW11075-110228-6,W334,1
19FEW11075-110228-6,W358,1
19FEW11075-110228-6,W395,1
19FEW11075-110228-6,W421,1
19FEW11075-110228-6,W425,1
19FEW11075-110228-6,W445,1
19FEW11075-110228-6,W454,1
19FEW11075-110228-6,W460,1
19FEW11075-110228-6,W471,1
19FEW11075-110228-6,W473,1
19FEW11075-110228-8,W178,1
19FEW11075-110228-8,W243,1
19FEW11075-110228-8,W334,1
19FEW11075-110228-8,W358,1
19FEW11075-110228-8,W395,2
19FEW11075-110228-8,W421,2
19FEW11075-110228-8,W425,1
19FEW11075-110228-8,W445,2
19FEW11075-110228-8,W454,1
19FEW11075-110228-8,W460,2
19FEW11075-110228-8,W471,1
19FEW11075-110228-8,W473,1
19FEW11077-110234-10,W178,2
19FEW11077-110234-10,W421,3
19FEW11077-110234-10,W460,2
19FEW11077-110234-12,W178,2
19FEW11077-110234-12,W421,2
19FEW11077-110234-12,W460,2
19FEW11077-110234-14,W178,2
19FEW11077-110234-14,W421,2
19FEW11077-110234-14,W460,2
19FEW11077-110234-16,W178,1
19FEW11077-110234-16,W421,1
19FEW11077-110234-16,W460,1
19FEW11077-110234-18,W178,1
19FEW11077-110234-18,W421,1
19FEW11077-110234-18,W460,1
19FEW11077-110234-6,W178,1
19FEW11077-110234-6,W421,1
19FEW11077-110234-6,W460,1
19FEW11077-110234-8,W178,3
19FEW11077-110234-8,W421,2
19FEW11077-110234-8,W460,2
19FEW11078-110201-10,W178,2
19FEW11078-110201-10,W243,1
19FEW11078-110201-10,W334,2
19FEW11078-110201-10,W358,2
19FEW11078-110201-10,W395,2
19FEW11078-110201-10,W421,2
19FEW11078-110201-10,W425,1
19FEW11078-110201-10,W445,2
19FEW11078-110201-10,W454,2
19FEW11078-110201-10,W460,2
19FEW11078-110201-10,W471,2
19FEW11078-110201-10,W473,2
19FEW11078-110201-12,W178,2
19FEW11078-110201-12,W243,1
19FEW11078-110201-12,W334,2
19FEW11078-110201-12,W358,1
19FEW11078-110201-12,W395,2
19FEW11078-110201-12,W421,2
19FEW11078-110201-12,W425,1
19FEW11078-110201-12,W445,2
19FEW11078-110201-12,W454,2
19FEW11078-110201-12,W460,2
19FEW11078-110201-12,W471,1
19FEW11078-110201-12,W473,1
19FEW11078-110201-14,W178,1
19FEW11078-110201-14,W243,1
19FEW11078-110201-14,W334,1
19FEW11078-110201-14,W358,1
19FEW11078-110201-14,W395,2
19FEW11078-110201-14,W421,2
19FEW11078-110201-14,W425,1
19FEW11078-110201-14,W445,1
19FEW11078-110201-14,W454,2
19FEW11078-110201-14,W460,2
19FEW11078-110201-14,W471,1
19FEW11078-110201-14,W473,1
19FEW11078-110201-16,W178,1
19FEW11078-110201-16,W243,1
19FEW11078-110201-16,W334,1
19FEW11078-110201-16,W358,1
19FEW11078-110201-16,W395,1
19FEW11078-110201-16,W421,1
19FEW11078-110201-16,W425,1
19FEW11078-110201-16,W445,1
19FEW11078-110201-16,W454,1
19FEW11078-110201-16,W460,1
19FEW11078-110201-16,W471,1
19FEW11078-110201-16,W473,1
19FEW11078-110201-18,W178,1
19FEW11078-110201-18,W243,1
19FEW11078-110201-18,W334,1
19FEW11078-110201-18,W358,1
19FEW11078-110201-18,W395,1
19FEW11078-110201-18,W421,1
